index,filename,label_name,label_int,subset,source,extension,directory_path
58,EyePACS-DEV-RG-1050.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
59,EyePACS-DEV-RG-1051.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
60,EyePACS-DEV-RG-1052.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
61,EyePACS-DEV-RG-1053.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
62,EyePACS-DEV-RG-1054.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
63,EyePACS-DEV-RG-1055.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
64,EyePACS-DEV-RG-1056.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
65,EyePACS-DEV-RG-1057.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
66,EyePACS-DEV-RG-1058.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
67,EyePACS-DEV-RG-1059.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
68,EyePACS-DEV-RG-106.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
69,EyePACS-DEV-RG-1060.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
70,EyePACS-DEV-RG-1061.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
71,EyePACS-DEV-RG-1062.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
72,EyePACS-DEV-RG-1063.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
73,EyePACS-DEV-RG-1064.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
74,EyePACS-DEV-RG-1065.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
75,EyePACS-DEV-RG-1066.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
76,EyePACS-DEV-RG-1067.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
77,EyePACS-DEV-RG-1068.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
78,EyePACS-DEV-RG-1069.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
79,EyePACS-DEV-RG-107.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
80,EyePACS-DEV-RG-1070.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
81,EyePACS-DEV-RG-1071.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
82,EyePACS-DEV-RG-1072.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
83,EyePACS-DEV-RG-1073.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
84,EyePACS-DEV-RG-1074.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
85,EyePACS-DEV-RG-1075.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
86,EyePACS-DEV-RG-1076.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
87,EyePACS-DEV-RG-1077.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
88,EyePACS-DEV-RG-1078.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
89,EyePACS-DEV-RG-1079.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
90,EyePACS-DEV-RG-108.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
91,EyePACS-DEV-RG-1080.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
92,EyePACS-DEV-RG-1081.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
93,EyePACS-DEV-RG-1082.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
94,EyePACS-DEV-RG-1083.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
95,EyePACS-DEV-RG-1084.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
96,EyePACS-DEV-RG-1085.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
97,EyePACS-DEV-RG-1086.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
98,EyePACS-DEV-RG-1087.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
99,EyePACS-DEV-RG-1088.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
100,EyePACS-DEV-RG-1089.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
101,EyePACS-DEV-RG-109.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
102,EyePACS-DEV-RG-1090.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
103,EyePACS-DEV-RG-1091.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
104,EyePACS-DEV-RG-1092.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
105,EyePACS-DEV-RG-1093.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
106,EyePACS-DEV-RG-1094.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
107,EyePACS-DEV-RG-1095.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
108,EyePACS-DEV-RG-1096.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
109,EyePACS-DEV-RG-1097.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
110,EyePACS-DEV-RG-1098.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
111,EyePACS-DEV-RG-1099.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
112,EyePACS-DEV-RG-11.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
113,EyePACS-DEV-RG-110.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
114,EyePACS-DEV-RG-1100.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
115,EyePACS-DEV-RG-1101.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
116,EyePACS-DEV-RG-1102.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
117,EyePACS-DEV-RG-1103.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
118,EyePACS-DEV-RG-1104.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
119,EyePACS-DEV-RG-1105.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
120,EyePACS-DEV-RG-1106.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
121,EyePACS-DEV-RG-1107.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
122,EyePACS-DEV-RG-1108.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
123,EyePACS-DEV-RG-1109.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
124,EyePACS-DEV-RG-111.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
125,EyePACS-DEV-RG-1110.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
126,EyePACS-DEV-RG-1111.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
127,EyePACS-DEV-RG-1112.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
128,EyePACS-DEV-RG-1113.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
129,EyePACS-DEV-RG-1114.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
130,EyePACS-DEV-RG-1115.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
131,EyePACS-DEV-RG-1116.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
132,EyePACS-DEV-RG-1117.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
133,EyePACS-DEV-RG-1118.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
134,EyePACS-DEV-RG-1119.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
135,EyePACS-DEV-RG-112.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
136,EyePACS-DEV-RG-1120.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
137,EyePACS-DEV-RG-1121.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
138,EyePACS-DEV-RG-1122.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
139,EyePACS-DEV-RG-1123.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
140,EyePACS-DEV-RG-1124.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
141,EyePACS-DEV-RG-1125.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
142,EyePACS-DEV-RG-1126.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
143,EyePACS-DEV-RG-1127.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
144,EyePACS-DEV-RG-1128.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
145,EyePACS-DEV-RG-1129.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
146,EyePACS-DEV-RG-113.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
147,EyePACS-DEV-RG-1130.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
148,EyePACS-DEV-RG-1131.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
149,EyePACS-DEV-RG-1132.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
150,EyePACS-DEV-RG-1133.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
151,EyePACS-DEV-RG-1134.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
152,EyePACS-DEV-RG-1135.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
153,EyePACS-DEV-RG-1136.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
154,EyePACS-DEV-RG-1137.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
155,EyePACS-DEV-RG-1138.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
156,EyePACS-DEV-RG-1139.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
157,EyePACS-DEV-RG-114.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
158,EyePACS-DEV-RG-1140.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
159,EyePACS-DEV-RG-1141.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
160,EyePACS-DEV-RG-1142.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
161,EyePACS-DEV-RG-1143.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
162,EyePACS-DEV-RG-1144.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
163,EyePACS-DEV-RG-1145.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
164,EyePACS-DEV-RG-1146.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
165,EyePACS-DEV-RG-1147.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
166,EyePACS-DEV-RG-1148.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
167,EyePACS-DEV-RG-1149.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
168,EyePACS-DEV-RG-115.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
169,EyePACS-DEV-RG-1150.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
170,EyePACS-DEV-RG-1151.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
171,EyePACS-DEV-RG-1152.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
172,EyePACS-DEV-RG-1153.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
173,EyePACS-DEV-RG-1154.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
174,EyePACS-DEV-RG-1155.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
175,EyePACS-DEV-RG-1156.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
176,EyePACS-DEV-RG-1157.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
177,EyePACS-DEV-RG-1158.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
178,EyePACS-DEV-RG-1159.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
179,EyePACS-DEV-RG-116.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
180,EyePACS-DEV-RG-1160.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
181,EyePACS-DEV-RG-1161.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
182,EyePACS-DEV-RG-1162.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
183,EyePACS-DEV-RG-1163.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
184,EyePACS-DEV-RG-1164.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
185,EyePACS-DEV-RG-1165.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
186,EyePACS-DEV-RG-1166.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
187,EyePACS-DEV-RG-1167.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
188,EyePACS-DEV-RG-1168.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
189,EyePACS-DEV-RG-1169.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
190,EyePACS-DEV-RG-117.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
191,EyePACS-DEV-RG-1170.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
192,EyePACS-DEV-RG-1171.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
193,EyePACS-DEV-RG-1172.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
194,EyePACS-DEV-RG-1173.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
195,EyePACS-DEV-RG-1174.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
196,EyePACS-DEV-RG-1175.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
197,EyePACS-DEV-RG-1176.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
198,EyePACS-DEV-RG-1177.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
199,EyePACS-DEV-RG-1178.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
200,EyePACS-DEV-RG-1179.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
201,EyePACS-DEV-RG-118.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
202,EyePACS-DEV-RG-1180.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
203,EyePACS-DEV-RG-1181.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
204,EyePACS-DEV-RG-1182.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
205,EyePACS-DEV-RG-1183.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
206,EyePACS-DEV-RG-1184.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
207,EyePACS-DEV-RG-1185.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
208,EyePACS-DEV-RG-1186.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
209,EyePACS-DEV-RG-1187.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
210,EyePACS-DEV-RG-1188.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
211,EyePACS-DEV-RG-1189.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
212,EyePACS-DEV-RG-119.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
213,EyePACS-DEV-RG-1190.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
214,EyePACS-DEV-RG-1191.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
215,EyePACS-DEV-RG-1192.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
216,EyePACS-DEV-RG-1193.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
217,EyePACS-DEV-RG-1194.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
218,EyePACS-DEV-RG-1195.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
219,EyePACS-DEV-RG-1196.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
220,EyePACS-DEV-RG-1197.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
221,EyePACS-DEV-RG-1198.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
222,EyePACS-DEV-RG-1199.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
223,EyePACS-DEV-RG-12.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
224,EyePACS-DEV-RG-120.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
225,EyePACS-DEV-RG-1200.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
226,EyePACS-DEV-RG-1201.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
227,EyePACS-DEV-RG-1202.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
228,EyePACS-DEV-RG-1203.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
229,EyePACS-DEV-RG-1204.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
230,EyePACS-DEV-RG-1205.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
231,EyePACS-DEV-RG-1206.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
232,EyePACS-DEV-RG-1207.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
233,EyePACS-DEV-RG-1208.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
234,EyePACS-DEV-RG-1209.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
235,EyePACS-DEV-RG-121.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
236,EyePACS-DEV-RG-1210.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
237,EyePACS-DEV-RG-1211.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
238,EyePACS-DEV-RG-1212.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
239,EyePACS-DEV-RG-1213.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
240,EyePACS-DEV-RG-1214.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
241,EyePACS-DEV-RG-1215.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
242,EyePACS-DEV-RG-1216.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
243,EyePACS-DEV-RG-1217.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
244,EyePACS-DEV-RG-1218.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
245,EyePACS-DEV-RG-1219.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
246,EyePACS-DEV-RG-122.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
247,EyePACS-DEV-RG-1220.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
248,EyePACS-DEV-RG-1221.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
249,EyePACS-DEV-RG-1222.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
250,EyePACS-DEV-RG-1223.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
251,EyePACS-DEV-RG-1224.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
252,EyePACS-DEV-RG-1225.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
253,EyePACS-DEV-RG-1226.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
254,EyePACS-DEV-RG-1227.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
255,EyePACS-DEV-RG-1228.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
256,EyePACS-DEV-RG-1229.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
257,EyePACS-DEV-RG-123.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
258,EyePACS-DEV-RG-1230.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
259,EyePACS-DEV-RG-1231.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
260,EyePACS-DEV-RG-1232.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
261,EyePACS-DEV-RG-1233.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
262,EyePACS-DEV-RG-1234.jpg,RG,1,train,EyePACS-Original,jpg,/dataset/train/RG/
